-1 1:4.734931 2:3.666599 3:-1.509285 4:1.080358 5:-1.250486 6:-1.398164 7:2.250499 8:-1.476740 9:-0.583893 10:-0.383573 11:0.508495 12:-0.055115 13:-0.185001 14:-0.732043 15:0.176393 16:-0.110714 17:0.121342 18:-0.458390 19:-0.430491 20:0.291543 21:0.181449 22:0.197422 23:-0.400842 24:0.092633 25:-0.043608 26:0.133533 27:-0.175603 28:0.054671 29:-0.001107 30:-0.093099 31:0.037688 32:0.026361 33:0.057658 34:-0.108727 35:-0.066137 36:-0.026629 37:-0.042790 38:-0.188055 39:-0.091654 40:-0.032466 41:0.071712 42:-0.046448 43:0.165253 44:0.105286 45:-0.060842 46:0.114075 47:0.129713 48:-0.002005 49:-0.118449 50:-0.011506 51:0.064984 52:0.019086 53:0.018847 54:0.023723 55:0.022243 56:-0.055183 57:-0.095303 58:0.070042 59:-0.122146 60:0.061253 61:-0.027538 62:0.073596 63:-0.069680 64:-0.074490 65:0.017625 66:-0.097793 
+1 1:2.424858 2:4.079987 3:0.082887 4:-3.793456 5:-0.745496 6:3.964804 7:1.325370 8:0.297178 9:-1.226052 10:-0.414988 11:0.458441 12:-0.278296 13:0.067041 14:0.477086 15:-1.616081 16:-0.276261 17:1.122686 18:0.100464 19:-0.274523 20:0.253028 21:-0.170019 22:0.272901 23:0.028321 24:0.548381 25:0.190194 26:-0.469565 27:0.264221 28:0.532666 29:0.138379 30:0.135374 31:0.092867 32:-0.088250 33:-0.025809 34:0.032501 35:0.061563 36:0.138615 37:0.043705 38:-0.035480 39:0.151571 40:-0.034417 41:0.042732 42:0.014150 43:-0.108573 44:0.062419 45:0.058729 46:0.037046 47:0.080750 48:0.033355 49:-0.021681 50:0.056348 51:-0.032569 52:0.024184 53:0.059317 54:-0.030913 55:-0.011626 56:-0.009711 57:-0.015481 58:0.001231 59:0.013711 60:-0.005430 61:-0.018332 62:0.000186 63:0.016293 64:-0.001237 65:0.002633 66:-0.100810 
+1 1:1.188251 2:2.855338 3:-2.532787 4:0.418290 5:-0.599163 6:-0.321946 7:0.850399 8:-1.849984 9:-0.887800 10:-1.113225 11:0.426724 12:0.013792 13:-0.337788 14:-0.314297 15:-0.532570 16:0.022965 17:0.082713 18:-0.294957 19:-0.018925 20:0.143118 21:-0.112163 22:0.380610 23:0.201338 24:-0.081390 25:-0.265907 26:0.004809 27:-0.204084 28:-0.008455 29:-0.147765 30:-0.202329 31:-0.121513 32:0.048117 33:0.191950 34:0.061704 35:-0.134834 36:0.016046 37:-0.073855 38:-0.003895 39:-0.221924 40:-0.004432 41:-0.004969 42:-0.064543 43:-0.100548 44:-0.113864 45:0.023668 46:0.086041 47:-0.038682 48:-0.010823 49:-0.033173 50:0.059806 51:-0.099146 52:-0.018105 53:-0.072613 54:-0.043592 55:0.174018 56:-0.009054 57:0.088839 58:0.065155 59:0.059813 60:0.017809 61:-0.036692 62:-0.090838 63:-0.046920 64:0.088196 65:-0.007093 66:-0.111450 
-1 1:7.980261 2:4.197887 3:0.771687 4:3.545645 5:0.907764 6:0.580479 7:-0.675285 8:-0.579379 9:0.193952 10:-0.240711 11:-0.130084 12:0.016804 13:0.624649 14:0.520855 15:-0.070466 16:-0.007793 17:-0.263636 18:0.425333 19:-0.267726 20:0.332291 21:-0.004850 22:-0.273385 23:-0.277154 24:-0.361804 25:0.496737 26:0.135120 27:0.116803 28:0.117448 29:0.331800 30:-0.009517 31:0.146126 32:-0.168193 33:0.109357 34:-0.072754 35:0.052019 36:0.243851 37:0.121106 38:-0.022413 39:-0.148658 40:0.055797 41:-0.109116 42:0.188032 43:-0.138930 44:0.042265 45:-0.076484 46:0.045371 47:-0.113695 48:-0.205648 49:-0.037696 50:-0.048023 51:0.056752 52:-0.074310 53:-0.064893 54:-0.064663 55:0.002990 56:0.109030 57:0.012951 58:0.003653 59:-0.032961 60:0.029228 61:-0.035416 62:0.013452 63:0.004191 64:0.017843 65:0.010220 66:-0.035302 
-1 1:-1.858841 2:2.549942 3:-0.545993 4:-1.883214 5:-0.609841 6:1.437932 7:-0.034163 8:1.179753 9:-0.483513 10:-0.234584 11:0.288437 12:-0.088474 13:0.364346 14:-0.091436 15:0.544460 16:-0.275354 17:-0.055566 18:0.208076 19:-0.037757 20:-0.139478 21:0.088691 22:-0.064694 23:-0.048076 24:-0.119661 25:-0.292259 26:0.000845 27:0.025464 28:-0.142558 29:-0.060004 30:0.039696 31:0.032131 32:0.239787 33:-0.056510 34:-0.066238 35:-0.168499 36:0.098452 37:0.090944 38:-0.080838 39:-0.092538 40:0.033155 41:0.106141 42:-0.015924 43:-0.131152 44:-0.067444 45:0.009007 46:-0.014889 47:0.033113 48:0.099788 49:0.036188 50:0.094442 51:0.035280 52:0.068415 53:-0.084247 54:-0.047486 55:0.087385 56:0.023899 57:0.089149 58:-0.156497 59:-0.167965 60:-0.075222 61:-0.056473 62:0.046076 63:0.057207 64:-0.015825 65:0.019752 66:-0.046556 
-1 1:8.669611 2:3.455453 3:0.512609 4:0.824016 5:2.366809 6:3.317314 7:-0.792067 8:0.406084 9:0.312220 10:-1.133359 11:0.284561 12:0.264079 13:0.391428 14:-0.133811 15:-0.463520 16:-0.471362 17:-0.893877 18:-0.094752 19:-0.582013 20:-0.385904 21:-0.372030 22:0.124658 23:-0.011431 24:-0.065748 25:0.428850 26:-0.077656 27:0.033314 28:-0.281600 29:-0.172344 30:-0.174984 31:0.002424 32:0.226309 33:0.021203 34:0.228274 35:0.093374 36:-0.187871 37:-0.236049 38:0.114644 39:0.028919 40:0.140309 41:0.051697 42:-0.016298 43:-0.026235 44:-0.027569 45:-0.029735 46:-0.024741 47:0.022735 48:0.040940 49:0.095226 50:-0.031208 51:0.063267 52:0.123150 53:-0.017029 54:0.066544 55:-0.037815 56:-0.010217 57:0.036187 58:0.057514 59:0.046743 60:0.040651 61:-0.081296 62:0.041121 63:0.019783 64:-0.023460 65:0.024613 66:-0.295290 
-1 1:3.734314 2:2.028533 3:-1.339521 4:0.319925 5:0.460345 6:0.878825 7:-1.655823 8:0.676004 9:0.295103 10:-0.486158 11:0.327757 12:0.026801 13:0.552437 14:-0.379577 15:-0.136521 16:-0.135904 17:-0.337450 18:0.349566 19:-0.244822 20:-0.365028 21:-0.245148 22:-0.229848 23:-0.023936 24:-0.264033 25:-0.178536 26:-0.089836 27:0.209273 28:-0.002382 29:0.007477 30:0.005985 31:-0.084836 32:-0.035788 33:0.087880 34:0.037969 35:-0.026097 36:0.174384 37:0.009457 38:0.104452 39:0.002201 40:0.062073 41:-0.019495 42:-0.143849 43:-0.119031 44:0.035052 45:-0.016524 46:0.045954 47:-0.120592 48:0.080951 49:0.108962 50:0.053007 51:0.037208 52:0.032284 53:0.106475 54:-0.022776 55:0.003747 56:-0.039781 57:-0.080761 58:-0.044401 59:-0.052590 60:0.013580 61:0.149028 62:-0.037248 63:-0.149433 64:-0.013435 65:-0.020039 66:-0.023612 
-1 1:-1.914451 2:2.173644 3:2.709653 4:-1.128316 5:0.018394 6:-1.121118 7:-0.557288 8:2.217223 9:-0.818355 10:-0.141052 11:-1.144495 12:-0.409741 13:0.738425 14:-0.341944 15:-0.194535 16:0.498230 17:-0.273597 18:-0.349779 19:-0.261404 20:-0.172953 21:-0.321379 22:0.166871 23:-0.531147 24:-0.464875 25:-0.089357 26:-0.300443 27:0.058426 28:0.090543 29:-0.417814 30:-0.191358 31:0.105966 32:-0.312828 33:0.311435 34:-0.240927 35:0.130451 36:0.096706 37:-0.080406 38:0.053390 39:0.008808 40:-0.221996 41:-0.005464 42:-0.047423 43:0.185805 44:0.011167 45:0.058743 46:0.047260 47:-0.104268 48:0.059756 49:-0.037401 50:-0.069100 51:-0.062865 52:0.026074 53:0.024634 54:-0.033749 55:-0.019946 56:0.016385 57:0.022560 58:-0.021208 59:0.002818 60:-0.027768 61:-0.036343 62:-0.000853 63:0.037644 64:0.002803 65:-0.003044 66:-0.054750 
-1 1:-4.425274 2:-1.271048 3:4.097601 4:1.633925 5:0.296848 6:0.489197 7:1.380125 8:0.666234 9:-1.109383 10:-0.368406 11:-0.088614 12:-0.043973 13:-0.293261 14:0.304012 15:-0.065576 16:1.201022 17:0.617567 18:-0.373625 19:0.182314 20:-0.108103 21:0.253272 22:0.400246 23:0.138410 24:-0.031817 25:0.434273 26:0.537351 27:-0.363186 28:-0.106153 29:-0.159970 30:-0.173664 31:-0.098861 32:-0.026013 33:-0.040265 34:0.119678 35:-0.118198 36:-0.030860 37:0.043338 38:-0.004376 39:0.211759 40:0.133668 41:0.014086 42:0.014030 43:-0.134242 44:0.127739 45:-0.047629 46:0.171672 47:-0.212632 48:0.089959 49:-0.059344 50:-0.008143 51:-0.052645 52:0.023793 53:0.037661 54:0.031594 55:-0.004553 56:0.006951 57:-0.000654 58:-0.066919 59:-0.006573 60:0.034419 61:0.012875 62:0.039738 63:0.007102 64:0.006893 65:-0.006885 66:-0.063758 
-1 1:-5.769344 2:0.429558 3:-1.108941 4:-0.575444 5:-0.154116 6:0.155334 7:-1.581921 8:-0.271744 9:0.306718 10:-0.183411 11:0.462878 12:-0.041054 13:-0.139399 14:0.776544 15:0.318803 16:0.072116 17:0.276990 18:-0.005910 19:-0.176342 20:-0.103812 21:-0.078906 22:-0.035413 23:-0.080048 24:0.210358 25:0.296104 26:-0.167761 27:0.224217 28:-0.210833 29:-0.039277 30:0.333644 31:-0.133274 32:0.002596 33:-0.010753 34:0.104790 35:0.120036 36:0.068446 37:-0.191114 38:0.070097 39:-0.024276 40:0.068665 41:-0.169004 42:-0.009056 43:0.157414 44:0.117488 45:-0.077799 46:0.093856 47:0.038246 48:0.109195 49:-0.079989 50:-0.061938 51:0.013917 52:-0.127311 53:-0.013620 54:0.170382 55:0.116051 56:0.083924 57:0.050515 58:0.001679 59:-0.040196 60:-0.126763 61:-0.007178 62:-0.012492 63:-0.037115 64:0.007973 65:-0.015293 66:-0.232760 
-1 1:-6.864846 2:-0.309479 3:0.545090 4:0.843713 5:0.489147 6:1.108745 7:-1.250493 8:-1.191899 9:0.327654 10:-0.538479 11:-0.385409 12:0.448470 13:-0.181231 14:0.090011 15:0.316470 16:-0.245483 17:0.117403 18:-0.326177 19:0.170187 20:0.065698 21:-0.192541 22:-0.218548 23:0.262560 24:0.404450 25:0.271612 26:-0.095665 27:-0.402161 28:-0.298989 29:-0.104299 30:0.346399 31:0.255059 32:-0.175007 33:-0.048755 34:-0.313000 35:0.135751 36:0.182410 37:-0.032265 38:0.334576 39:-0.040757 40:0.162707 41:0.213090 42:-0.040784 43:0.095873 44:-0.099426 45:-0.039243 46:0.081163 47:0.058879 48:-0.002705 49:-0.016626 50:0.016521 51:-0.021587 52:-0.007521 53:-0.023094 54:-0.130987 55:0.005511 56:-0.029355 57:-0.038600 58:-0.032105 59:0.007443 60:0.051332 61:0.001543 62:0.007310 63:-0.001158 64:0.003666 65:0.002574 66:-0.194348 
+1 1:0.536747 2:0.456287 3:3.871082 4:5.863719 5:-0.348897 6:-2.370639 7:0.049258 8:-0.167077 9:-1.227026 10:2.964030 11:0.780122 12:-0.358350 13:1.026082 14:-0.435151 15:0.469622 16:-1.158322 17:0.783787 18:0.136729 19:0.184740 20:-0.037649 21:-0.249132 22:-0.197124 23:0.701702 24:-0.071563 25:0.209067 26:-0.112213 27:0.143672 28:0.240468 29:-0.259209 30:-0.434147 31:0.183612 32:0.024382 33:-0.154159 34:0.046513 35:-0.033422 36:0.064029 37:-0.065842 38:0.043900 39:-0.004163 40:-0.017105 41:0.023994 42:-0.054234 43:0.002138 44:0.031169 45:-0.087550 46:0.029024 47:0.069573 48:0.010850 49:0.045630 50:-0.024674 51:-0.012909 52:0.004694 53:-0.008768 54:0.006722 55:0.010488 56:0.005803 57:0.014145 58:0.005831 59:0.002967 60:-0.025507 61:-0.006565 62:-0.014423 63:-0.004303 64:-0.003563 65:0.001999 66:0.064255 
+1 1:2.060264 2:2.083442 3:1.255174 4:4.645426 5:-0.428153 6:-2.731520 7:-1.471382 8:0.176066 9:-1.597749 10:1.097391 11:0.329165 12:-0.334520 13:-1.209525 14:-0.734777 15:-0.690820 16:0.253099 17:0.015607 18:-0.132786 19:-0.483819 20:-0.464461 21:-0.772986 22:-0.103458 23:0.127774 24:-0.107004 25:-0.085665 26:0.137994 27:-0.318693 28:0.086810 29:0.083457 30:0.669138 31:0.008499 32:0.177424 33:0.008844 34:-0.070776 35:0.078208 36:-0.031013 37:-0.067707 38:-0.098490 39:0.046240 40:-0.044808 41:0.059188 42:0.132046 43:-0.038117 44:-0.023336 45:0.198621 46:-0.097185 47:-0.072474 48:0.009404 49:0.040000 50:0.031280 51:0.004758 52:-0.025908 53:0.017611 54:0.044460 55:0.029384 56:0.042431 57:-0.003492 58:0.013122 59:-0.004069 60:0.007820 61:0.005404 62:0.016565 63:0.005726 64:-0.013473 65:0.000593 66:0.141379 
+1 1:1.629744 2:0.700262 3:4.966086 4:4.091963 5:-0.297006 6:-0.366742 7:-2.586041 8:-0.311927 9:-0.235987 10:1.329154 11:1.881231 12:0.336731 13:-0.727616 14:1.364408 15:-0.934391 16:-0.179795 17:-0.162101 18:0.589426 19:0.102909 20:0.698340 21:0.255628 22:0.308369 23:-0.539183 24:-0.008719 25:-0.364532 26:0.018200 27:0.055775 28:-0.530566 29:0.176399 30:-0.016300 31:-0.252700 32:0.014479 33:0.078827 34:-0.057137 35:-0.098227 36:-0.022523 37:-0.099491 38:0.088904 39:0.026085 40:-0.105541 41:0.022329 42:-0.082895 43:-0.026177 44:-0.004200 45:-0.019306 46:0.029402 47:0.070153 48:0.047628 49:-0.037451 50:-0.034300 51:-0.020477 52:0.034512 53:0.005830 54:-0.069663 55:-0.063748 56:-0.019174 57:-0.001406 58:-0.006356 59:0.008857 60:-0.010032 61:0.019557 62:0.004601 63:0.028503 64:0.004431 65:-0.009436 66:0.145739 
+1 1:5.420397 2:-3.457290 3:-1.770668 4:-6.720003 5:4.711257 6:-1.154739 7:-2.290824 8:-0.665855 9:-0.448666 10:0.417094 11:1.336166 12:0.444861 13:0.365040 14:-0.461174 15:-0.201282 16:0.104885 17:0.281932 18:-0.160693 19:0.456486 20:-0.195178 21:0.045434 22:0.437189 23:0.111913 24:-0.180946 25:0.168389 26:-0.162512 27:-0.336732 28:-0.313988 29:0.013037 30:0.019058 31:0.031826 32:0.278938 33:-0.126809 34:0.011674 35:-0.021343 36:0.377998 37:0.016248 38:-0.129346 39:-0.068720 40:-0.143411 41:0.033958 42:-0.011625 43:0.083236 44:0.092988 45:-0.097781 46:-0.057126 47:-0.073784 48:-0.130726 49:0.033612 50:0.002330 51:-0.011892 52:0.007324 53:0.056271 54:0.017122 55:-0.023105 56:-0.007139 57:-0.017058 58:0.007026 59:0.020619 60:-0.013119 61:0.001932 62:0.010955 63:0.019331 64:0.015291 65:0.000917 66:0.056785 
+1 1:13.422952 2:-3.209193 3:3.273637 4:-1.873607 5:4.788329 6:-2.049537 7:1.511689 8:0.308354 9:-0.411954 10:-0.445027 11:0.366894 12:-0.337277 13:-0.044554 14:-0.137524 15:0.486100 16:-0.964040 17:0.729807 18:-0.040962 19:0.122115 20:-0.735675 21:0.266115 22:0.096186 23:-0.458028 24:0.071705 25:0.011584 26:0.239619 27:0.000916 28:0.133761 29:0.096345 30:-0.080199 31:-0.305617 32:-0.141964 33:0.059032 34:0.025875 35:0.292178 36:-0.068066 37:0.050705 38:0.092267 39:-0.019698 40:0.088355 41:0.009479 42:0.015303 43:-0.064184 44:-0.183226 45:0.050722 46:-0.069964 47:0.045164 48:0.102343 49:-0.071439 50:-0.034268 51:-0.025395 52:-0.122835 53:-0.004764 54:-0.055140 55:0.029244 56:-0.028389 57:-0.008960 58:0.005546 59:-0.009346 60:-0.021594 61:0.018474 62:0.019910 63:0.006940 64:-0.006434 65:0.004959 66:0.497164 
+1 1:3.750993 2:-3.102422 3:-0.630935 4:-3.822299 5:6.547677 6:0.395849 7:-1.016758 8:-0.929216 9:-0.798029 10:1.666536 11:-0.134548 12:0.877595 13:0.118670 14:0.426544 15:0.380472 16:0.312664 17:-0.413899 18:-0.404469 19:-0.712391 20:0.662585 21:-0.178964 22:-0.212595 23:0.024004 24:-0.054884 25:-0.273623 26:0.093888 27:-0.059884 28:0.312512 29:0.158537 30:0.011907 31:0.330045 32:-0.012170 33:0.057510 34:-0.084505 35:-0.170909 36:-0.369217 37:0.108472 38:0.169583 39:0.026105 40:0.032377 41:-0.027125 42:-0.009163 43:-0.005519 44:0.113147 45:0.041474 46:0.094351 47:0.007955 48:0.039873 49:0.003466 50:0.047777 51:-0.023376 52:0.012331 53:-0.001285 54:0.004808 55:0.036406 56:0.030173 57:0.026241 58:0.008780 59:0.004344 60:-0.031883 61:0.010340 62:-0.005422 63:-0.005823 64:-0.012437 65:-0.003100 66:-0.066143 
+1 1:4.667658 2:2.059696 3:0.808326 4:1.180015 5:-0.042561 6:2.644387 7:-0.005726 8:-3.199649 9:0.267233 10:0.469176 11:-1.339994 12:-1.295297 13:0.240041 14:-0.502227 15:-0.024910 16:0.049672 17:-0.582808 18:-0.225960 19:0.096970 20:-0.111988 21:0.209610 22:-0.164080 23:-0.161490 24:-0.013425 25:0.279257 26:0.146020 27:-0.270877 28:-0.009676 29:0.083680 30:-0.051769 31:-0.192512 32:-0.233719 33:-0.098713 34:0.017682 35:-0.333383 36:0.253561 37:0.047560 38:0.046402 39:0.062363 40:-0.022776 41:-0.146699 42:-0.054495 43:0.041071 44:-0.007659 45:0.143524 46:-0.109338 47:0.130120 48:0.051892 49:0.058048 50:0.030408 51:-0.140356 52:0.053739 53:-0.014347 54:0.047424 55:-0.005450 56:0.007376 57:-0.016194 58:0.011880 59:0.016538 60:-0.077213 61:0.029473 62:0.032326 63:0.020935 64:-0.014935 65:-0.012324 66:0.077729 
-1 1:-2.749693 2:0.246792 3:1.985174 4:0.776915 5:0.951908 6:-0.683828 7:0.453619 8:0.071062 9:-1.296506 10:-1.820570 11:-0.081467 12:-0.689348 13:-0.762045 14:0.083896 15:-0.566588 16:0.536520 17:-0.202251 18:0.454221 19:0.503468 20:-0.231719 21:0.854679 22:-0.721120 23:-0.029325 24:-0.458706 25:-0.317566 26:-0.087553 27:-0.269566 28:0.289817 29:0.206427 30:-0.100452 31:0.367716 32:0.035767 33:-0.315060 34:0.142931 35:0.162987 36:0.024752 37:-0.228193 38:0.155903 39:-0.042928 40:-0.090102 41:-0.025654 42:-0.082500 43:-0.010432 44:0.060939 45:-0.005890 46:0.009810 47:0.077197 48:0.004088 49:-0.022857 50:0.024059 51:0.063052 52:-0.000595 53:0.029037 54:0.038039 55:0.022061 56:-0.007480 57:0.005009 58:-0.001398 59:0.000315 60:0.015739 61:-0.007005 62:-0.000172 63:0.018270 64:0.018308 65:-0.001634 66:-0.041211 
-1 1:-1.907820 2:-1.521913 3:2.010758 4:-1.863743 5:2.359733 6:-1.673881 7:1.216462 8:0.189518 9:0.554883 10:-0.954539 11:0.459683 12:-0.834043 13:-2.441030 14:-1.387722 15:0.926060 16:0.160121 17:-0.051403 18:0.361583 19:-0.066664 20:0.951698 21:-0.380374 22:-0.008260 23:0.320319 24:-0.130341 25:0.196298 26:-0.049127 27:0.466216 28:-0.208230 29:-0.054883 30:0.017981 31:0.118685 32:-0.217298 33:0.141079 34:0.285188 35:-0.014891 36:0.139769 37:-0.020156 38:-0.021635 39:0.031895 40:-0.046528 41:0.019821 42:-0.009165 43:-0.059061 44:-0.045676 45:0.050415 46:0.033068 47:0.058791 48:-0.005589 49:-0.004162 50:0.011954 51:-0.018640 52:0.017937 53:-0.024800 54:0.005147 55:-0.068677 56:0.008956 57:0.006721 58:-0.024814 59:-0.003215 60:-0.000135 61:-0.005233 62:0.010784 63:-0.004985 64:-0.006242 65:0.001275 66:-0.203713 
+1 1:9.875335 2:-7.426681 3:-1.584426 4:3.442411 5:-2.511721 6:-2.683656 7:-3.991498 8:1.075893 9:-2.114988 10:-1.772905 11:-0.283764 12:1.041988 13:0.917276 14:-0.085151 15:0.164957 16:0.447456 17:-0.020108 18:-0.586214 19:0.981256 20:0.192664 21:0.019296 22:0.325111 23:-0.046035 24:0.002120 25:0.173912 26:-0.210893 27:0.276275 28:0.097497 29:0.105704 30:0.202130 31:0.120786 32:-0.148515 33:0.065719 34:0.086771 35:-0.126604 36:-0.068259 37:0.071142 38:-0.019739 39:-0.029565 40:0.104490 41:-0.042394 42:-0.011785 43:-0.007486 44:0.008777 45:0.003373 46:-0.057869 47:0.104479 48:0.033597 49:-0.026721 50:0.074194 51:-0.008269 52:0.058914 53:-0.060785 54:0.029640 55:-0.024369 56:-0.028332 57:0.001972 58:-0.005055 59:0.009585 60:0.005223 61:-0.001504 62:0.010774 63:-0.006737 64:-0.002361 65:-0.000689 66:0.297181 
-1 1:8.684067 2:-5.309572 3:-1.842665 4:3.301004 5:-2.417931 6:3.082299 7:-1.572558 8:0.497235 9:1.055199 10:-1.209045 11:0.322454 12:0.219399 13:0.089189 14:-0.200224 15:1.507004 16:-0.714814 17:0.088596 18:0.775708 19:-0.899967 20:-0.112532 21:0.078066 22:0.232390 23:0.272162 24:0.225679 25:-0.263781 26:-0.150819 27:-0.549609 28:0.067982 29:0.178010 30:-0.075022 31:0.132758 32:-0.117699 33:0.098460 34:0.052342 35:-0.051295 36:-0.004332 37:-0.073624 38:-0.054226 39:0.102577 40:-0.142491 41:0.031023 42:0.038866 43:0.000685 44:0.064595 45:0.022911 46:0.004473 47:-0.051621 48:0.001167 49:-0.107655 50:-0.024519 51:-0.042039 52:-0.035104 53:0.086749 54:0.026984 55:-0.025988 56:-0.012572 57:0.031438 58:-0.025379 59:0.005043 60:-0.009126 61:-0.003154 62:-0.032559 63:0.029320 64:0.015872 65:0.013308 66:0.214855 
+1 1:2.925026 2:-0.893185 3:-1.284121 4:-2.682973 5:-1.987314 6:-1.973867 7:-3.449783 8:0.297503 9:1.146015 10:2.150195 11:-1.329773 12:1.014835 13:-2.085334 14:-0.076323 15:-0.409123 16:0.368451 17:0.213868 18:0.720800 19:-0.264061 20:-0.651385 21:0.459633 22:0.246967 23:-0.314783 24:0.350732 25:0.252352 26:-0.219140 27:-0.096713 28:0.191613 29:-0.144550 30:-0.299595 31:0.064654 32:-0.214916 33:-0.064043 34:0.016241 35:-0.124894 36:-0.009215 37:-0.007361 38:0.030102 39:-0.068778 40:0.067120 41:-0.008162 42:0.003082 43:-0.015709 44:-0.067392 45:0.003095 46:0.011854 47:-0.029086 48:-0.028901 49:0.043919 50:0.036705 51:0.086104 52:0.032765 53:-0.036187 54:0.023160 55:0.023188 56:0.004174 57:0.021212 58:-0.000183 59:-0.023014 60:0.027470 61:-0.022287 62:0.002096 63:-0.023732 64:0.000101 65:0.011417 66:0.089996 
+1 1:8.087852 2:1.564854 3:-7.903095 4:1.631155 5:0.719544 6:0.363894 7:-1.417726 8:-0.257623 9:1.102912 10:-0.604625 11:-0.963402 12:0.307141 13:-0.422570 14:0.940754 15:-0.370119 16:0.652233 17:1.190863 18:0.224296 19:-0.235060 20:0.315625 21:-0.419806 22:-0.176366 23:0.408440 24:-0.695706 25:-0.227238 26:0.091083 27:-0.062791 28:-0.011683 29:-0.393588 30:-0.128709 31:-0.235120 32:0.120360 33:-0.174337 34:0.003911 35:0.092270 36:0.014918 37:0.154996 38:0.043835 39:0.098269 40:0.000438 41:-0.045381 42:0.010320 43:0.067320 44:-0.014713 45:0.043097 46:-0.011864 47:0.111181 48:0.025239 49:-0.059969 50:-0.051598 51:0.034988 52:-0.019960 53:-0.057016 54:-0.030836 55:-0.042676 56:-0.024745 57:-0.037774 58:-0.017361 60:-0.003172 61:-0.003226 62:0.014549 63:0.010882 64:-0.007921 65:-0.006883 66:-0.044320 
+1 1:-1.290881 2:1.465117 3:-0.085508 4:-3.182563 5:0.462994 6:0.329029 7:-0.395773 8:0.105870 9:-0.355510 10:0.560780 11:-0.723899 12:0.767289 13:0.256495 14:-0.042598 15:0.484601 16:-0.671136 17:0.057729 18:0.335793 19:0.538744 20:-0.381878 21:0.197505 22:-0.357341 23:0.056886 24:-0.381273 25:-0.353577 26:0.198207 27:0.146062 28:0.217644 29:0.116633 30:0.330490 31:-0.339573 32:-0.143463 33:0.097987 34:0.007772 35:-0.198532 36:0.099846 37:-0.256126 38:-0.174156 39:0.181696 40:0.134513 41:0.159040 42:0.104791 43:0.045952 44:0.018805 45:-0.010090 46:0.211046 47:0.055799 48:-0.055611 49:-0.009874 50:-0.073798 51:0.001965 52:0.090330 53:-0.037065 54:-0.002627 55:-0.031322 56:0.008609 57:-0.001860 58:0.013555 59:0.066147 60:0.013878 61:-0.034957 62:-0.030681 63:-0.005624 64:0.005750 65:0.014801 66:-0.073355 
+1 1:0.057423 2:-1.505814 3:-5.247088 4:2.923485 5:2.218623 6:-0.118174 7:1.827247 8:1.477919 9:-0.217175 10:0.867064 11:-1.432011 12:0.710299 13:-0.017106 14:-0.161896 15:-1.073093 16:-0.686747 17:0.293258 18:-0.448959 19:-0.035412 20:-0.018294 21:0.771781 22:-0.640074 23:0.267204 24:0.338878 25:0.011323 26:-0.051928 27:-0.007546 28:-0.553948 29:0.129522 30:-0.056282 31:0.180777 32:0.091318 33:0.395281 34:0.159030 35:0.088373 36:0.014216 37:-0.039310 38:-0.171787 39:0.066342 40:-0.007847 41:-0.106372 42:-0.057648 43:0.061350 44:-0.016270 45:0.064637 46:0.011827 47:-0.033265 48:-0.012343 49:-0.003999 50:0.031827 51:-0.049349 52:-0.000594 53:-0.007239 54:-0.038589 55:-0.015000 56:0.028719 57:-0.007343 58:-0.028097 59:-0.016318 60:-0.004603 61:0.003707 62:0.003009 63:-0.001520 64:-0.003330 65:-0.008045 66:-0.123396 
+1 1:-2.267048 2:-6.797474 3:2.525058 4:-3.164973 5:-0.887913 6:-1.608810 7:-0.667657 8:1.658731 9:0.591077 10:-0.854695 11:0.543352 12:-0.983448 13:0.891533 14:-0.651520 15:-1.079273 16:-0.645673 17:0.122611 18:0.350710 19:-0.644699 20:0.681983 21:-0.246654 22:-0.472071 23:-0.018730 24:0.070327 25:0.016258 26:0.060087 27:-0.280147 28:-0.160682 29:-0.018457 30:-0.157193 31:-0.229407 32:-0.206213 33:-0.282887 34:-0.275210 35:0.022754 36:-0.100562 37:-0.052790 38:-0.178871 39:-0.036547 40:0.160640 41:-0.116654 42:0.014792 43:0.046683 44:-0.002997 45:0.024400 46:0.028260 47:0.005637 48:-0.003731 49:0.029987 50:0.078173 51:0.001878 52:0.029974 53:-0.059746 54:0.058122 55:0.003921 56:0.042457 57:-0.003049 58:-0.010934 59:0.004909 60:0.047975 61:0.013252 62:-0.009244 63:0.002492 64:0.025772 65:-0.013289 66:0.192794 
+1 1:0.369198 2:-4.628839 3:-2.086326 4:0.801650 5:1.624078 6:-2.163875 7:3.224878 8:1.699260 9:-0.931705 10:-0.273802 11:-1.550672 12:-1.618376 13:-0.446957 14:2.022288 15:-0.032809 16:-1.094057 17:-0.671347 18:0.286239 19:-0.142921 20:0.207338 21:-0.008419 22:0.224875 23:-0.015118 24:0.071133 25:0.054883 26:-0.024139 27:-0.011246 28:0.024691 29:-0.361392 30:0.256457 31:0.018302 32:0.033736 33:-0.041229 34:-0.059259 35:-0.294640 36:0.130320 37:0.030231 38:0.026614 39:-0.048835 40:-0.010896 41:0.065059 42:0.004503 43:-0.056403 44:0.022824 45:-0.066450 46:-0.076141 47:-0.028762 48:-0.048408 49:0.006577 50:-0.016708 51:0.044528 52:-0.012961 53:0.054548 54:0.047273 55:0.023259 56:-0.068298 57:0.014065 58:0.040122 59:0.011509 60:0.010858 61:0.004099 62:0.004465 63:-0.014548 64:-0.001174 65:0.010656 66:-0.026144 
